selection,mass,rinv,obs_limit,exp_limit,exp_p1,exp_m1,exp_p2,exp_m2,xs,obs_xs_limit,exp_xs_limit
ML,1000,6,0.07086083043761869,0.744049714772642,1.037051378308265,0.5360746976417717,1.392403722897271,0.3995539406244817,9552.0,676.8626523401338,7107.162875508277
ML,1000,8,0.046493188569067354,0.4990192558305754,0.6949365030261263,0.3596398972114267,0.9330605225402675,0.2681831348671126,9554.0,444.1959235888695,4767.6299702053175
ML,2000,4,1.1651194906544189,7.591549810455521,10.616982186294692,5.448565747540158,14.32323595813061,4.04503985384304,146.8,171.0395412280687,1114.4395121748705
ML,2000,6,1.1226207540850648,5.747500468640806,8.109987482302062,4.099943053879896,11.038904993937315,3.0262354902618354,146.1,164.01489217182797,839.7098184684216
ML,3000,2,53.67033456241006,182.94662095104874,258.4317113932293,130.3776407091513,352.93144050300344,96.45442130688352,14.24,764.2655641687193,2605.159882342934
ML,3000,4,31.59697456426913,131.4281384296493,184.92248145202706,93.88713675669328,251.13971692732764,69.59046851047854,14.2,448.6770388126216,1866.27956570102
