selection,mass,rinv,obs_limit,exp_limit,exp_p1,exp_m1,exp_p2,exp_m2,xs,obs_xs_limit,exp_xs_limit
ATLAS,1000,6,0.01,0.12709036239678093,0.17303356978056467,0.09357575959610828,0.23289895850674402,0.07102600088536937,9552.0,95.52,1213.9671416140513
ATLAS,1000,8,0.01,0.07142326114742936,0.09828631749168053,0.05260378357385877,0.12919365859839976,0.04135470708875503,9554.0,95.54,682.3778370025401
ATLAS,2000,4,0.3266126822841645,1.8010562745788783,2.498835684282413,1.300864208406522,3.331018020844415,0.9767970589489945,146.8,47.94674175931535,264.39506110817933
ATLAS,2000,6,0.3249200651314169,1.5008989181518326,2.0507812612719594,1.077230882533552,2.759137238526367,0.838180012650508,146.1,47.47082151570001,219.28133194198273
ATLAS,3000,2,9.802523268456886,76.40931397329079,106.50950183552632,55.01550337930326,143.1271270868918,40.951465712036764,14.24,139.58793134282607,1088.0686309796608
ATLAS,3000,4,6.380664175398212,48.68060325842753,67.77465059740933,35.075918530335514,91.03774871863367,26.129849103334394,14.2,90.60543129065461,691.2645662696709
