selection,mass,rinv,obs_limit,exp_limit,exp_p1,exp_m1,exp_p2,exp_m2,xs,obs_xs_limit,exp_xs_limit
ML,1000,6,0.07696222381636632,0.49253059640584734,0.6887195646149339,0.353471518312576,0.9294877228831865,0.26345897008215863,9552.0,735.143161893931,4704.652256868654
ML,1000,8,0.06712337901270803,0.4084334884387004,0.5699859952416723,0.2949655925304754,0.7662777112375783,0.21973112473177622,9554.0,641.2967630874125,3902.1735485433437
ML,2000,4,1.920446378328288,5.657697552478097,8.777738758256852,3.5762288226712617,12.75749955522667,2.310739520337937,146.8,281.9215283385927,830.5500007037847
ML,2000,6,1.3654677833314408,3.836517334648843,6.130918747646309,2.3303487951657034,9.0988215087513,1.461898076144662,146.1,199.4948431447235,560.515182592196
ML,3000,2,94.5522839606663,195.46557773721128,324.50228904934374,114.34531874622824,496.6941546747113,68.80929680611015,14.24,1346.424523599888,2783.4298269778888
ML,3000,4,42.244997638733935,81.40864256291097,134.51990496989154,48.41641339680134,206.6806921355226,29.754677067035566,14.2,599.8789664700219,1156.0027243933357
