selection,mass,rinv,obs_limit,exp_limit,exp_p1,exp_m1,exp_p2,exp_m2,xs,obs_xs_limit,exp_xs_limit
ATLAS,1000,6,0.1427538565781994,0.3928708085414402,0.5627390936342592,0.2747632511285531,0.7743675402565965,0.20128052726190113,9552.0,1363.5848380349605,3752.7019631878366
ATLAS,1000,8,0.1361594906647699,0.26532477527390774,0.3703816968926859,0.1910978930637216,0.5003299472902428,0.14126740563375492,9554.0,1300.8677738112117,2534.9129029669148
ATLAS,2000,4,8.97617600725665,9.725084899621573,13.776281989677726,6.916705490297624,18.845982640070922,5.10344590654142,146.8,1317.7026378652763,1427.6424632644469
ATLAS,2000,6,5.743355768024366,4.948848646802317,7.2339675550159335,3.3701422783188364,10.115234128704362,2.370499102174997,146.1,839.1042777083599,723.0267872978185
ATLAS,3000,2,318.75914820688183,237.9028688207542,349.152925691253,164.4974737355825,496.2702256620755,119.14757489222436,14.24,4539.1302704659975,3387.73685200754
ATLAS,3000,4,210.88078498266572,182.36067933344074,277.61693054373364,118.58601639042071,400.116529517568,79.31944423285307,14.2,2994.507146753853,2589.5216465348585
